date,val
6/11/2018,0.8818
6/12/2018,0.88175
6/13/2018,0.8821
6/14/2018,0.87683
6/15/2018,0.8732
6/18/2018,0.87655
6/19/2018,0.87693
6/20/2018,0.87878
6/21/2018,0.8737
6/22/2018,0.87663
6/25/2018,0.8804
6/26/2018,0.8816
6/27/2018,0.88173
6/28/2018,0.8852
6/29/2018,0.88605
7/2/2018,0.8865
7/3/2018,0.8835
7/4/2018,0.88108
7/5/2018,0.8831
7/6/2018,0.88595
7/9/2018,0.88345
7/10/2018,0.88338
7/11/2018,0.88482
7/12/2018,0.88263
7/13/2018,0.88488
7/16/2018,0.8827
7/17/2018,0.88725
7/18/2018,0.89118
7/19/2018,0.89298
7/20/2018,0.89445
7/23/2018,0.8917
7/24/2018,0.89178
7/25/2018,0.88855
7/26/2018,0.8886
7/27/2018,0.88823
7/30/2018,0.8907
7/31/2018,0.8922
8/1/2018,0.8904
8/2/2018,0.89145
8/3/2018,0.8905
8/6/2018,0.8928
8/7/2018,0.89483
8/8/2018,0.90085
8/9/2018,0.8994
8/10/2018,0.89675
8/13/2018,0.8933
8/14/2018,0.893
8/15/2018,0.8913
8/16/2018,0.89498
8/17/2018,0.89575
8/20/2018,0.89478
8/21/2018,0.8974
8/22/2018,0.89928
8/23/2018,0.89878
8/24/2018,0.902
8/27/2018,0.90365
8/28/2018,0.9068
8/29/2018,0.905
8/30/2018,0.89758
8/31/2018,0.8974
9/3/2018,0.90158
9/4/2018,0.90058
9/5/2018,0.90328
9/6/2018,0.89824
9/7/2018,0.89275
9/10/2018,0.8934
9/11/2018,0.89068
9/12/2018,0.89028
9/13/2018,0.89
9/14/2018,0.89228
9/17/2018,0.88875
9/18/2018,0.88963
9/19/2018,0.88813
9/20/2018,0.8859
9/21/2018,0.894
9/24/2018,0.89458
9/25/2018,0.89425
9/26/2018,0.8908
9/27/2018,0.88973
9/28/2018,0.8873
10/1/2018,0.89078
10/2/2018,0.89043
10/3/2018,0.88895
10/4/2018,0.8858
10/5/2018,0.88165
10/8/2018,0.8801
10/9/2018,0.8768
10/10/2018,0.87448
10/11/2018,0.8749
10/12/2018,0.8764
10/15/2018,0.88045
10/16/2018,0.87593
10/17/2018,0.87945
10/18/2018,0.87843
10/19/2018,0.8802
10/22/2018,0.88425
10/23/2018,0.88103
10/24/2018,0.88233
10/25/2018,0.88533
10/26/2018,0.8868
10/29/2018,0.88788
10/30/2018,0.89148
10/31/2018,0.88873
11/1/2018,0.88173
11/2/2018,0.8787
11/5/2018,0.87535
11/6/2018,0.87313
11/7/2018,0.87403
11/8/2018,0.87163
11/9/2018,0.87053
11/12/2018,0.87563
11/13/2018,0.86945
11/14/2018,0.87048
11/15/2018,0.8837
11/16/2018,0.8835
11/19/2018,0.89083
11/20/2018,0.88908
11/21/2018,0.89108
11/22/2018,0.88598
11/23/2018,0.8848
11/26/2018,0.8844
11/27/2018,0.88748
11/28/2018,0.88245
11/29/2018,0.89135
11/30/2018,0.89068
12/3/2018,0.8915
12/4/2018,0.89058
12/5/2018,0.88885
12/6/2018,0.8893
12/7/2018,0.89085
12/10/2018,0.90245
12/11/2018,0.90228
12/12/2018,0.90135
12/13/2018,0.89848
12/14/2018,0.89835
12/17/2018,0.8989
12/18/2018,0.89715
12/19/2018,0.90318
12/20/2018,0.90335
12/21/2018,0.90215
12/24/2018,0.90038
12/27/2018,0.90073
12/28/2018,0.90273
12/31/2018,0.89453
